FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202409","2021-05-30T00:00:00","16.11","0.63","65.41","80.89","987.17","0.31","0.89","3.95","23.97","0.02","56.51","","16.1","","","","","99.3","985.54","985.54","984.49","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202410","2021-05-30T00:00:00","16.38","0.54","35.07","50.91","1035.19","0.31","0.89","-0.19","23.73","","50.88","","14.69","","","","","99.5","1033.44","1033.44","1032.39","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202411","2021-05-30T00:00:00","18.89","0.59","71.92","90.22","1162.01","0.31","0.89","3.55","28.13","","56.39","","16.07","","","","","99","1159.51","1159.51","1157.1","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202412","2021-05-30T00:00:00","19.21","1.08","86.8","104.93","1244.34","0.31","0.89","-1.85","25.75","0.13","49.68","","14.39","","","","","99.3","1241.03","1241.03","1240.15","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202501","2021-05-30T00:00:00","20.87","2.03","68.13","86.97","1343.91","0.23","1.02","0.96","0.96","","57","","16.23","","","","","99.5","1341.64","1341.64","1339.56","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202502","2021-05-30T00:00:00","22.82","0.66","75.77","97.93","1406.73","0.23","1.02","-2.47","-1.53","","54.04","","15.49","","","","","99.3","1406.14","1406.14","1403.48","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202503","2021-05-30T00:00:00","23","1.29","69.73","91.44","1467.34","0.23","1.02","-2.16","-3.66","0.08","46.88","","13.67","","","","","99.5","1464.27","1464.27","1463.2","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202504","2021-05-30T00:00:00","24.33","0.91","45.76","69.18","1494.78","0.23","1.02","-2.9","-6.45","","48.61","","14.12","","","","","99.7","1492.03","1492.03","1491.8","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202505","2021-05-30T00:00:00","25.73","0.91","41.83","66.65","1612.62","0.23","1.02","3.41","-3.26","","55.76","","15.92","","","","","98.9","1611.35","1611.35","1609.73","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202506","2021-05-30T00:00:00","25.69","1.25","36.31","60.75","1685.36","0.23","1.02","0.77","-2.52","0.03","63.1","","17.71","","","","","98.6","1681.68","1681.68","1681.11","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202507","2021-05-30T00:00:00","26.89","1.37","21.14","46.66","1790.37","0.23","1.02","3.39","0.78","","60.32","","17.04","","","","","98.5","1790.56","1790.56","1788.21","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202508","2021-05-30T00:00:00","26.59","1.49","24.09","49.19","1835.32","0.23","1.02","-0.21","0.57","","67.12","","18.67","","","","","98","1830.17","1830.17","1830.56","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202509","2021-05-30T00:00:00","25.88","1.47","17.23","41.64","1923.62","0.23","1.02","2.51","3.1","0.39","75.47","","20.61","","","","","99","1920.05","1920.05","1920.26","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202510","2021-05-30T00:00:00","27.65","1.24","17.86","44.27","1982.8","0.23","1.02","0.78","3.9","","67.41","","18.74","","","","","98.5","1980.54","1980.54","1981.63","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202511","2021-05-30T00:00:00","27.53","2.04","9.14","34.63","2031.11","0.23","1.02","0.66","4.59","","68.35","","18.96","","","","","98.9","2028.53","2028.53","2024.85","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202512","2021-05-30T00:00:00","27.91","1.28","-0.8","25.83","2022.43","0.23","1.02","-1.7","2.81","0.13","67.75","","18.82","","","","","99.4","2018.87","2018.87","2020.43","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202601","2021-05-30T00:00:00","27.65","0.98","-7.03","19.64","2000.95","0.18","1.12","-2.02","-2.02","","57.36","","16.31","","","","","98.6","1999.49","1999.49","1998.74","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202602","2021-05-30T00:00:00","26.74","2.07","-31.17","-6.5","1995.44","0.18","1.12","0.05","-1.97","","51.69","","14.9","","","","","99.2","1993.75","1993.75","1994.24","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202603","2021-05-30T00:00:00","28.71","0.88","-18.14","9.69","1918.38","0.18","1.12","-4.35","-6.24","0.18","43.32","","12.75","","","","","99.1","1917.02","1917.02","1913.78","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202604","2021-05-30T00:00:00","26.05","1.16","-5.87","19.02","2006.28","0.18","1.12","3.59","-2.87","","44.65","","13.09","","","","","97.3","2003.55","2003.55","2003.93","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202605","2021-05-30T00:00:00","28.12","1.28","-16.97","9.87","2027.13","0.18","1.12","0.55","-2.33","","41.86","64.83","12.36","10.51","9.94","4.32","0.65","96.4","2024.81","2024.81","2022.99","512237744","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202401","2021-10-01T00:00:00","0.31","0.01","0.21","0.51","11.31","0.21","1.12","0.13","0.13","","","","","","","","","99.5","4.87","4.04","1.72","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202402","2021-10-01T00:00:00","0.24","0.01","-0.01","0.22","11.76","0.21","1.12","2.11","2.24","","","","","","","","","99","5.26","4.31","1.84","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202403","2021-10-01T00:00:00","0.25","0.01","0.5","0.74","12.72","0.21","1.12","1.59","3.87","0.09","","","","","","","","99.5","5.54","4.81","2.02","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202404","2021-10-01T00:00:00","0.25","0.02","0.82","1.05","13.61","0.21","1.12","-1.78","2.02","","","","","","","","","99.8","5.61","4.95","2.16","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202405","2021-10-01T00:00:00","0.4","0.04","-0.12","0.24","13.86","0.21","1.12","0.81","2.85","","","","","","","","","99.6","6.37","5.26","2.54","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202406","2021-10-01T00:00:00","0.24","0.03","0.16","0.37","14.25","0.21","1.12","0.35","3.21","0.11","","","","","","","","99.8","6.43","5.47","2.58","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202407","2021-10-01T00:00:00","0.23","0.01","1.08","1.3","15.71","0.21","1.12","1","4.24","","","","","","","","","99.8","7.15","6.17","2.76","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202408","2021-10-01T00:00:00","0.29","0.1","0.22","0.41","16.32","0.21","1.12","1.12","5.41","","","","","","","","","99.7","7.22","5.67","2.94","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202409","2021-10-01T00:00:00","0.3","0.05","0.35","0.6","17.1","0.21","1.12","1.24","6.71","0.11","7.64","","2.48","","","","","99.5","7.66","6.11","3.13","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202410","2021-10-01T00:00:00","0.3","0.01","0.04","0.33","17.39","0.21","1.12","-0.1","6.61","","7.38","","2.4","","","","","99.8","8.27","6.51","2.99","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202411","2021-10-01T00:00:00","0.16","0.01","1.01","1.16","18.95","0.21","1.12","1.74","8.46","","9.03","","2.92","","","","","99.5","8.79","6.81","3.1","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202412","2021-10-01T00:00:00","0.54","0.03","0.33","0.84","19.78","0.21","1.12","0.73","9.25","0.08","7.84","","2.55","","","","","99.4","9.4","7.48","3.22","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202501","2021-10-01T00:00:00","0.02","0.03","0.09","0.08","20.47","0.17","1.13","1.68","1.68","","11.96","","3.84","","","","","99.8","9.93","7.93","3.41","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202502","2021-10-01T00:00:00","0.67","0.02","-0.75","-0.1","20.25","0.17","1.13","-0.15","1.53","","13.5","","4.31","","","","","99.9","10.35","8.33","3.4","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202503","2021-10-01T00:00:00","0.26","0.03","0.11","0.34","20.18","0.17","1.13","-1.5","0","0.11","11.7","","3.76","","","","","99.5","10.03","8.05","3.29","512267592","2026-07-06T00:00:00"
"13684","הראל פנסיה כללית הלכה","662","הראל פנסיה כללית","קרנות כלליות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202504","2021-10-01T00:00:00","0.27","0.06","0.41","0.62","20.94","0.17","1.13","0.58","0.58","","12.36","","3.96","","","","","99.4","10.22","8.12","3.74","512267592","2026-07-06T00:00:00"
